,count,opass,centroid_lon,centroid_lat,VEL_N_noTI,VEL_E_noTI,RMSE_VEL_N_noTI,RMSE_VEL_E_noTI,VEL_N_noT,VEL_E_noT,RMSE_VEL_N_noT,RMSE_VEL_E_noT,ITRF_N,ITRF_E,ITRF_RMSE_E,ITRF_RMSE_N
110,2,"['A', 'D']",81.43369999999999,34.2049,14.114562155184643,37.85377706848514,1.5605667299959407,8.721826150242768,18.07253846260769,16.021251121579013,1.5885540966592604,8.878149725780077,-0.102,29.0184,0.0055377492419449,0.2093044035211236
111,3,"['A', 'D', 'A']",81.43369999999999,36.4549,7.955155000596693,76.19727808214546,1.7057173126562504,9.560211295566722,9.803478801667742,68.7541116170649,1.6869524333698938,9.45513734682571,-0.1141666666666666,29.01333333333333,0.0081649658092768,0.2045762676249675
112,3,"['D', 'A', 'A']",83.68369999999999,27.4549,16.44628689888774,37.55308694198751,1.670016397169919,9.111623372509346,19.5800422630981,14.643502973261734,1.6868872621363586,9.197827494565862,26.742400000000004,36.028,4.144445077450056,15.78942559647648
113,3,"['D', 'D', 'A']",83.68369999999999,29.7049,12.201410165543642,42.51782785290484,1.4042699486900851,7.72518218384882,18.116422718406803,7.907691896552524,1.4818126539228562,8.150788108131003,-0.7380000000000001,28.8852,0.0342928563989649,0.2093044035211236
114,2,"['A', 'D']",83.68369999999999,31.9549,9.932538626507162,34.07792991771123,1.6627537348543442,9.243960772706131,13.188029463485858,19.91403902457834,1.6348992365634614,9.089035011972738,-0.7380000000000001,28.9708,0.0209999999999995,0.2093044035211236
115,2,"['A', 'D']",83.68369999999999,34.2049,11.287301679605658,34.804144153272524,1.927744469933956,10.773103440424784,15.049279170846598,15.8520024360904,1.8801959239721109,10.50706431124586,-0.7380000000000001,29.01,0.0086602540378443,0.2093044035211236
116,2,"['A', 'D']",83.68369999999999,36.4549,7.467199366871408,53.68326344607304,2.699433741612838,15.132142787901197,11.668514333090508,34.39159189131755,2.6259303070113225,14.72055892379296,-0.7380000000000001,29.004800000000003,0.0112249721603222,0.2093044035211236
117,3,"['D', 'A', 'A']",85.93369999999999,27.4549,9.629134803680232,41.41898423986144,2.964492788626651,16.192998083111014,13.91888996716132,14.30806789579016,3.0322968930954413,16.56013811944296,17.8016,34.1176,5.2394205150315365,18.8685027846232
118,3,"['D', 'D', 'A']",85.93369999999999,29.7049,7.717476575720029,36.23541332984559,1.38438148623359,7.6327922034405615,14.516865369433654,-2.3137936102937866,1.5340651012869178,8.456159148530082,-1.4039999999999997,28.8636,0.0349857113690719,0.2064178609842988
119,2,"['D', 'A']",85.93369999999999,31.9549,7.973209346025997,52.20708492629924,2.19821040592549,12.230238333765756,13.326817490311983,22.66766947382036,2.2314900241852427,12.415629061415911,-1.4036,28.948400000000003,0.0215406592285375,0.207
120,2,"['A', 'D']",85.93369999999999,36.4549,10.402310102888784,72.4034001680406,2.4710590346023413,13.865114659756395,13.315478313237469,57.52430327638398,2.459474876894993,13.800036252559908,-1.402,28.9784,0.0137477270848673,0.2093044035211235
121,3,"['A', 'D', 'D']",88.18369999999999,25.2049,25.782356877948256,-18.477746452280076,2.958438001917849,16.004939086465267,28.899149660093997,-40.3501111407559,3.182692241362268,17.21903188020523,35.638000000000005,40.3032,0.3142679323973941,0.0132287565553225
122,3,"['A', 'A', 'D']",88.18369999999999,27.4549,12.621482292081248,25.63283525993632,1.580963338408337,8.652238994329302,19.026469211749152,-12.864233065992218,1.7555303701042937,9.609286014437446,13.030400000000002,33.1452,5.507482879380258,18.83869056843743
123,2,"['A', 'D']",88.18369999999999,29.7049,10.409182803046154,34.284104692817806,1.821995085874384,10.064870465921045,16.834075735584122,-2.6961053983127896,1.969316719993738,10.877721026464066,-2.04,28.831200000000003,0.0358608421540822,0.2078661428259382
124,2,"['A', 'D']",88.18369999999999,31.9549,9.652200865346884,-6.265216987771908,1.8307832410744127,10.178757536125971,12.04586477662886,-19.43722731257713,2.0517714797621176,11.4065838581238,-2.0396,28.9148,0.0240000000000001,0.2081561913563947
125,3,"['D', 'A', 'D']",88.18369999999999,34.2049,-4.983740509067553,91.792115899204,1.6705999636928035,9.351991647995275,-2.0054096470085847,77.12494028416484,1.6455950664148575,9.212077381155671,-2.0380000000000003,28.948,0.0149999999999996,0.2093044035211236
126,2,"['D', 'A']",88.18369999999999,36.4549,7.808429370395941,37.83458947703841,7.260971248215524,40.76482635522093,9.18911259188824,29.17301760468998,7.150454563391352,40.144408752456094,-2.0380000000000003,28.9388,0.0187794213613375,0.2093044035211236
127,2,"['D', 'A']",88.18369999999999,38.7049,8.683975620332065,37.89626675068619,8.540303230869457,48.050891446686606,8.44454843572503,42.412209216289824,8.225645523323863,46.28051308500967,-2.0380000000000003,28.8876,0.0298998327754522,0.2093044035211236
128,2,"['D', 'A']",90.4337,25.2049,28.596301169826315,77.84756863470606,2.4515569663305663,13.195045900299816,29.084834276578125,67.6083381770176,2.484604517663888,13.373414345157071,35.6528,40.9052,0.3004041721858514,0.0073711147958305
129,3,"['D', 'D', 'A']",90.4337,27.4549,17.624391422452902,57.474142380981554,1.532749252821515,8.36115191031753,23.446691942521845,20.92962679842037,1.560127890122896,8.509567245647178,8.037199999999999,31.975200000000005,5.380080637561734,17.573652750637816
130,2,"['D', 'A']",90.4337,29.7049,12.684024522043236,32.05228372339296,1.8231469963543812,10.05817391695709,16.184174812129438,11.979239858370578,2.0457669160249843,11.288677307328582,-2.7,28.7848,0.0370944739819826,0.2078661428259381
131,4,"['A', 'D', 'A', 'A']",90.4337,31.9549,11.639387156859527,66.41551803153524,1.0988073810359251,6.110317362515543,16.522200684659573,39.7584207204676,1.049317299624786,5.836133744425168,-2.7,28.8636,0.0253113940087595,0.2078661428259381
132,2,"['A', 'D']",90.4337,34.2049,-19.708195341098342,184.71053957622703,3.0835613543983635,17.240495149637688,-14.704537498618077,158.02292616943808,2.8848667630562708,16.129791203206853,-2.6988000000000003,28.896000000000004,0.0189296944860009,0.2061415371373108
133,3,"['A', 'A', 'D']",90.4337,36.4549,-0.7763144732945506,45.74856553958568,1.7153750657209743,9.62765525095176,2.427997457055825,29.522040920271174,1.6566851905818587,9.298186016856206,-2.698,28.8832,0.0224944437584039,0.2049796737890531
134,2,"['A', 'D']",90.4337,38.7049,-2.6473559259683324,45.81035889073053,6.19369260953846,34.8846148176694,-0.1295089059835207,34.755293265464466,6.207408957674894,34.961796428589146,-2.698,28.8292,0.033531080109852,0.2049796737890531
135,2,"['A', 'D']",92.6837,25.2049,19.364421376592237,40.39265463141046,2.444383120962718,13.227651839039412,22.65073495483537,20.254170236045784,2.7249361936115006,14.749090180026965,35.6136,41.4788,0.2890980225921072,0.0219620885467062
136,2,"['A', 'D']",92.6837,27.4549,11.918845595856718,55.07191984953994,8.591990056535565,46.95407025495952,8.936539519268463,69.94617639555692,9.66295540020046,52.80713108217403,12.248,33.5864,6.178726190189474,19.470652274641445
137,3,"['A', 'A', 'D']",92.6837,29.7049,6.442722638340418,68.51155931352069,1.286297844289228,7.091848479222726,13.401975389168348,26.241772187791486,1.3670009943263033,7.536824869904681,-3.3280000000000003,28.727200000000003,0.0374744357306864,0.2049796737890532
138,2,"['A', 'D']",92.6837,31.9549,4.592520549212681,38.92158964220936,2.3247616434839213,12.901661751430574,8.955657113421799,13.65916975759677,2.2635795507265946,12.562337815546387,-3.3264,28.8024,0.0277308492477238,0.2061326433796128
139,3,"['D', 'A', 'A']",92.6837,36.4549,2.415849016411886,41.62771306846355,1.704854728909116,9.566620094041726,4.014359086447976,32.78536460686377,1.7045689766646477,9.564963340969769,-3.326,28.8156,0.0279999999999997,0.2064178609842988
140,3,"['D', 'D', 'A']",94.9337,25.2049,12.214910542900377,20.03414251594117,4.105013767397722,22.21469071730931,8.369597854285214,39.35741962390823,4.433028114024272,23.990508335116463,14.9108,34.8512,6.896256424080145,20.239377238442884
141,2,"['D', 'A']",94.9337,27.4549,4.32757503242987,89.20153992203004,1.532343097642421,8.380664797062428,12.135165364624866,43.14920612125097,1.5787121787841567,8.63390112112478,8.6404,32.723600000000005,6.190258395252981,18.826421035342857
142,2,"['D', 'A']",94.9337,29.7049,1.244875107384861,66.17793434048538,1.5306034386508762,8.448902833188152,6.176928520411318,36.902593720872666,1.4357252170356214,7.925615789050994,-3.98,28.6556,0.0381968585095687,0.2020725942163689
143,2,"['A', 'D']",94.9337,31.9549,-11.077853186398558,117.2220170578764,3.593864000296535,19.958761066383367,-7.278414879707323,95.5032607341723,3.4117326029324944,18.9472457707529,-3.98,28.7264,0.0294222138301431,0.2020725942163689
144,2,"['A', 'D']",94.9337,34.2049,-2.166677473194306,62.93427871929229,1.7608042762819154,9.831232071561471,1.3262426499472926,44.477620755254456,1.729046309649307,9.653917738048468,-3.98,28.7496,0.0283548937575151,0.2020725942163689
145,2,"['A', 'D']",94.9337,36.4549,-6.914670197440014,79.55367595228232,1.2709567244608209,7.134092715363358,-3.211015503382785,59.60936711545005,1.1861542254046142,6.657687232441118,-3.9784,28.73,0.0322748612183949,0.2044031963220405
146,2,"['A', 'D']",94.9337,38.7049,-10.453088781833268,53.66949695597982,1.3434597961024397,7.564943426637956,-8.079984860718563,42.88640793254225,1.303735610842753,7.34065663467071,-3.978,28.6664,0.0413198902870438,0.2049796737890532
147,3,"['A', 'A', 'D']",97.1837,25.2049,4.965860701772151,66.69861808020472,8.43152115359023,45.64540080465251,7.608750046592894,52.82284081045943,8.534195048307243,46.19463396884803,-4.598,28.3164,0.0613650280425805,0.199206760260121
148,3,"['D', 'A', 'D']",97.1837,27.4549,-8.061092717286982,54.74851061066741,2.207666034516949,12.011311261715193,-0.7028264796629121,13.60912829529332,2.337718725636957,12.71739405944608,-4.5968,28.4708,0.0486415460280611,0.1983414564162856
149,3,"['D', 'A', 'A']",97.1837,29.7049,-11.7836802230893,54.77113971594938,2.053843415903491,11.323107449976405,-6.402861473304423,26.369424523132803,2.092311667097127,11.534683976010838,-4.595600000000001,28.5764,0.0388243909589492,0.1977599555016131
150,2,"['D', 'A']",97.1837,31.9549,-13.290919351772006,78.12549414878005,2.569981155726759,14.272119914463715,-9.099270525364329,53.98314958156693,2.5514867115142126,14.169857365884036,-4.5928,28.6392,0.0326496554346291,0.1989246088346035
151,2,"['D', 'A']",97.1837,34.2049,-7.08616498376483,64.80158132004907,2.1246582205715434,11.857496819844462,-4.062463236118122,49.78148961467389,2.0437296321349008,11.406535907727111,-4.59,28.6584,0.0310483493925198,0.2020725942163692
152,3,"['D', 'A', 'A']",97.1837,36.4549,-3.948066037959973,32.92637301355326,1.310079133898109,7.348091510171708,-3.336009495868785,30.54782796108324,1.295506940491446,7.266514825207395,-4.59,28.6324,0.0375588427226755,0.2020725942163692
153,2,"['D', 'A']",97.1837,38.7049,-7.215083916074142,74.04362623684239,1.36125747176973,7.661589890567173,-5.492330902716894,66.83483523825741,1.3249312069017842,7.457235087191388,-4.59,28.564800000000005,0.046378874501221,0.2020725942163692
154,2,"['D', 'A']",97.1837,40.9549,-11.65992517646771,64.10712715550814,3.295694081730609,18.591857299439845,-10.058003624587045,52.81315927441671,3.3024109739056327,18.62989168197017,-4.59,28.4492,0.0576570319504339,0.2020725942163692
155,3,"['D', 'A', 'A']",99.4337,25.2049,-5.567466464789383,33.467553316120345,2.284646178513276,12.368216325851709,-2.9281790947052557,20.310236358788917,2.494082195761444,13.499908694333998,-5.234,28.2348,0.0600083327547095,0.1977582699492826
156,2,"['D', 'A']",99.4337,27.4549,-15.544743759122516,47.46623575953935,2.6845889208527733,14.683911380272594,-4.0608632933623445,-16.057329417536,2.931494893821831,16.032784819546936,-5.234,28.380400000000005,0.0497058011369565,0.1977582699492826
157,2,"['A', 'D']",99.4337,29.7049,-12.46457026892847,67.14541712176128,1.8488696127622952,10.212157391290429,-7.880102195137426,40.48495757159394,1.7235162483786333,9.520328076240885,-5.232,28.4776,0.0404433760542643,0.199206760260121
158,2,"['A', 'D']",99.4337,31.9549,-9.332193483199845,69.60473423199716,1.730957455832961,9.622168189142531,-5.769376944332164,51.11474212130641,1.627898891064433,9.049730295453102,-5.232,28.536000000000005,0.0362859017617954,0.199206760260121
159,3,"['A', 'A', 'D']",99.4337,34.2049,-3.4011113425494632,84.50762976797195,1.341209572123172,7.496400255095446,-0.2145545215164737,68.52638493594462,1.285774521265595,7.186570880273888,-5.232,28.5492,0.0363913909233124,0.199206760260121
160,2,"['A', 'D']",99.4337,36.4549,-5.293257304741591,70.34227076538852,1.283862356257311,7.207140308462862,-2.939039151647925,59.3383018140031,1.154722512630178,6.483211968264742,-5.2296000000000005,28.5156,0.0431161222746199,0.2015043423849718
161,4,"['D', 'D', 'A', 'A']",99.4337,38.7049,-11.25578168933278,58.9905921225353,0.953494607786712,5.367801337212704,-8.900205827262736,49.04387175342932,0.9160880964323654,5.157328395448348,-5.228,28.4428,0.0511142511112766,0.199206760260121
162,2,"['A', 'D']",101.6837,25.2049,-3.593142484604285,-0.4836433877029099,2.723343105722447,14.68123677502159,-1.8124632060895889,-18.82961416288736,2.9349744041011383,15.821584820686375,-5.836,28.1444,0.0600055552983776,0.1977582699492827
163,2,"['A', 'D']",101.6837,27.4549,-21.979268350407363,67.23662901532806,2.37880800318569,12.933080170608967,-18.10258322367109,44.62881745845505,2.397192552310602,13.033061500975055,-5.8356,28.2836,0.0495714971867228,0.1977599555016132
164,4,"['A', 'D', 'A', 'D']",101.6837,29.7049,-16.672357713023,50.6611584544838,1.18983845839103,6.540371308415667,-13.716194016334642,34.37575146870301,1.1448267906014653,6.29293271232666,-5.833600000000001,28.3748,0.0421426150114111,0.1971860373691133
165,2,"['A', 'D']",101.6837,31.9549,-12.229128258734937,72.8933072476393,2.9869083284324707,16.563316130412165,-8.498750475950136,52.44674834117807,2.706049794720184,15.005723358111856,-5.832000000000001,28.4256,0.0392725519075768,0.1948717526990507
166,2,"['A', 'D']",101.6837,34.2049,-8.916428124719873,46.02797773845667,2.999108597698408,16.71969118773214,-6.626898805010873,34.55633649656892,2.820621537845908,15.724640607865195,-5.832000000000001,28.43,0.0415331193145903,0.1948717526990507
167,2,"['A', 'D']",101.6837,36.4549,-4.594270276585941,73.43802389267307,3.3655671781351773,18.860343621820935,-0.9261118337142784,52.8198268653414,3.33616954282594,18.69575775305624,-5.832000000000001,28.3912,0.0471098008203532,0.1948717526990507
168,4,"['A', 'D', 'D', 'A']",101.6837,38.7049,-12.8615110453172,56.17803254336256,1.5971001227327033,8.985401339322795,-10.05776997641161,40.90302355873702,1.554799057324216,8.747368905924183,-5.832000000000001,28.311200000000003,0.0578302112509831,0.1948717526990507
169,2,"['A', 'D']",103.9337,25.2049,-5.692897396390729,-18.533977807509316,2.9629635444106364,15.974241612046931,-1.61512956073753,-40.03689137465688,3.1952965027039717,17.226304908089098,-6.456,28.0416,0.0582151183113114,0.1919852424884091
170,4,"['A', 'D', 'D', 'A']",103.9337,27.4549,-16.00406169302202,36.3312740604085,1.6008093668503274,8.729011354765033,-10.96915711524931,10.764883267220728,1.590597801497912,8.673549486620498,-6.4556,28.1708,0.0505733790315281,0.1919869787251205
171,3,"['D', 'A', 'D']",103.9337,29.7049,-9.435166005992958,37.11236379346976,1.926300483525796,10.61205111315346,-6.437537520165981,21.544006129767244,1.9905480490241385,10.966486480436036,-6.454,28.2536,0.0448032736899137,0.1919852424884091
172,2,"['A', 'D']",103.9337,31.9549,-11.670920113326275,75.87261837731005,2.1638259538667213,11.984448052973736,-7.694537659376341,56.98111034067533,2.2158533779260687,12.274384715488011,-6.454,28.295200000000005,0.0429262934186805,0.1919852424884091
173,3,"['A', 'A', 'D']",103.9337,34.2049,-12.621992053780696,43.65115560687533,1.1680543812195268,6.518350748571165,-9.006649915408872,27.71183257518628,1.103838117631201,6.160323409654663,-6.452399999999999,28.2928,0.045508241011931,0.194299596842951
174,3,"['A', 'A', 'D']",103.9337,36.4549,-4.631391146217513,28.7233243939636,2.8475331395397943,15.96670864233478,-4.391808777871416,27.76155765939606,2.682543529524912,15.041513515018334,-6.451999999999999,28.246,0.0536190264738179,0.1948717526990507
175,3,"['D', 'A', 'D']",103.9337,38.7049,-12.228218224053292,56.41475781384151,1.4983990228167323,8.429247169179282,-9.085346728647542,42.359129036388936,1.4904964510727483,8.384768168661234,-6.450399999999999,28.158,0.0620483682299541,0.1937240305176412
176,3,"['A', 'A', 'D']",106.1837,29.7049,-11.871530295072716,1.5785014746689887,2.0511697527699,11.288774205729178,-10.56051614714874,-5.582180132409834,1.8597312242905493,10.23938886720262,-7.037999999999999,28.1276,0.0463033476111611,0.1905474569059722
177,2,"['A', 'D']",106.1837,31.9549,-18.596335182130645,80.01964754399566,1.8409309987569848,10.22049382177304,-15.876585801358951,63.8390242658403,1.6784468403039114,9.318795609857183,-7.037999999999999,28.160000000000004,0.0470814896394182,0.1905474569059722
178,2,"['A', 'D']",106.1837,34.2049,-17.28208180959647,59.9097647130949,1.6485146367875056,9.203508287624311,-12.108731449174892,32.91783328829145,1.5975227882463257,8.91899946207045,-7.0360000000000005,28.1484,0.0508002624665137,0.1919852424884093
179,2,"['D', 'A']",106.1837,36.4549,-14.490777014842664,46.85404484017418,1.2526508245407384,7.01852889285382,-10.317208297659464,27.021912798008508,1.2118032969778152,6.789503588130205,-7.0356,28.0928,0.0579885046079538,0.1919869787251208
180,2,"['D', 'A']",106.1837,38.7049,-12.499038229254497,43.904953654180815,1.3953538309658389,7.846192685881812,-10.079623109887311,33.36351499807613,1.363599157234554,7.667624851707502,-7.034000000000001,27.9968,0.0687216608258755,0.1919852424884093
181,2,"['A', 'D']",108.4337,31.9549,-6.243068992827389,20.664668615865747,4.716887252586405,26.120246172387795,-3.105071174907536,2.8376671645621108,4.706290185721502,26.06149639841144,-7.635999999999999,28.0048,0.0506721488262205,0.1833257574192271
182,2,"['A', 'D']",108.4337,34.2049,-20.42231146524001,60.47564484003551,1.8409451645755803,10.254232486135662,-16.6863542003631,38.83263484127824,1.7796097539386917,9.912695753054315,-7.6348,27.9848,0.0547052709221575,0.1833284847843709
