frame,master,center_lon,center_lat,heading,azimuth_resolution,range_resolution,avg_incidence_angle,centre_range_m,centre_time,s1AorB,slope_plates_vel_azi_itrf2014,slope_daz_mm_mmyear,daz_mm_RMSE_selection,daz_mm_count_selection,intercept_daz_mm_mmyear,daz_mm_RMSE_mmy_full,daz_mm_notide_RMSE_selection,daz_mm_notide_count_selection,slope_daz_mm_notide_mmyear,intercept_daz_mm_notide_mmyear,daz_mm_notide_RMSE_mmy_full,daz_mm_notide_noiono_grad_RMSE_selection,daz_mm_notide_noiono_grad_count_selection,slope_daz_mm_notide_noiono_grad_mmyear,intercept_daz_mm_notide_noiono_grad_mmyear,daz_mm_notide_noiono_grad_RMSE_mmy_full
051D_05177_000715,20160904,16.3364,37.9769,-170.1937,13.926,2.3296,39.2448,903593.1144,4:56:25.055586,A,-3.000345921028833,-25.22525085541494,18.84173391538665,76,-7.4471654562271965,2.4984581147218217,18.466034893195623,73,-23.326989421256364,-162.39071190359348,2.4811949012182164,19.671688391479297,76,-22.793327604937573,-160.02586329685036,2.442902426047692
052A_13183_181613,20191130,173.0505,-42.1487,-17.6912,14.0668,2.3296,38.7553,885591.9805,7:22:26.538910,B,40.30996899042394,3.950917865713,22.927077092865936,40,-126.20200987574302,6.700433311253046,21.46213510003777,43,3.449873036817245,-232.9128810156452,6.475086370578572,21.71204650027108,43,4.561609574906288,-234.4016433809138,6.39383080192225
054A_05688_051313,20170917,129.5687,33.1089,-10.247,13.9753,2.3296,39.5554,878642.5638,9:21:51.441848,B,-16.859067201260178,-11.433968306449696,22.946398220105863,77,-49.001568314786894,2.586503908247873,26.14208088567769,80,-11.459205235830634,-147.43577958939176,2.5135335757195367,25.915479802836096,78,-18.190770459965925,-126.66569891301872,2.483110617670165
054A_05884_001412,20191025,130.449,31.1022,-10.0811,13.9564,2.3296,41.646,901804.7354,9:21:30.606654,B,-14.912294092407569,-26.290880171011324,27.36807453704681,76,133.1030489765909,2.727565913019971,23.70363543156892,73,-27.097226316198757,157.26165392428442,2.5031594509792234,26.14864581059713,75,-32.20419811518044,195.0776018508601,2.6515036662935088
054A_09773_111213,20190504,113.3708,-7.7749,-12.5559,14.0554,2.3296,39.4809,878741.3447,10:50:05.836402,A,-13.375827457412502,-31.84087923180601,42.73162644423181,77,107.39219142999694,5.129993551472655,46.4627970911578,81,-31.183904226672304,73.10133093321218,5.21989842445093,37.03424630829284,76,-24.459754443275514,75.31372781641105,4.831593771681438
054D_07353_071304,20170303,-61.6747,16.5632,-169.0359,14.0121,2.3296,33.9214,877755.94,9:58:29.524781,A,0.0,5.031925660799845,99.7978770914262,20,-171.36369552260746,133.0422067690466,83.0728781362177,19,4.895747319739035,-295.23705600663993,131.83981552054172,84.11413549137765,19,4.912426603612767,-299.0735053575494,131.42346185651215
054D_10879_131313,20170309,-69.4365,-18.8067,-166.3869,14.0731,2.3296,33.5875,880308.2007,10:07:34.339105,B,-10.23650402266734,-6.422763223508845,23.840716615466423,55,-77.45302771322278,7.805296472409446,15.210709042733434,47,-6.275411209605319,-183.70430443726457,7.827430910640984,16.19798183621928,46,-7.801245813715452,-172.33938900544464,7.874569298540559
055A_05021_131313,20160904,103.4088,39.7821,-10.0816,13.9605,2.3296,33.6678,878890.1039,11:03:02.637621,A,-11.118941524504669,-16.37800090098043,17.786945968595024,60,-20.241823064604876,1.8392031791222747,16.814169195203444,61,-16.360872007588664,-98.87476977937796,1.7381878074969386,14.804516045492951,57,-21.91582066605743,-84.92645255861017,1.7544570876087655
055A_05221_131313,20160904,103.8687,37.7946,-10.1136,13.9688,2.3296,33.7463,878890.1039,11:02:29.535970,A,-11.277883269121473,-12.921174041509092,20.10120766855516,44,-35.6937060277876,4.289142527113593,18.453186915801997,40,-11.100632447167788,-141.99674303850549,4.157959158508595,16.999844760828125,37,-11.027964197320586,-163.35566707511967,4.739763235362922
055A_05420_131313,20160904,104.3251,35.8058,-10.1523,13.9735,2.3296,33.7833,878890.1039,11:01:56.442541,A,-11.433234086284612,-16.488277394772112,16.74323114650693,82,-25.220994343329373,2.042608210022622,20.20195440792676,87,-17.72141357074526,-94.18171441195751,1.976181575843796,19.617536290084423,82,-27.57150448216852,-75.69078191865842,2.1160795350320414
055A_05619_131313,20160904,104.7597,33.8149,-10.208,13.9775,2.3296,33.8186,878890.1039,11:01:23.345001,A,-11.566229229617765,-26.66891015927154,19.913319871802933,89,-4.817233665966143,2.3149991031559587,21.452029821101185,93,-26.938962962612436,-112.17549139119468,2.3150004883746123,22.5941178495538,90,-32.483226062920615,-117.47599302205256,2.755483319736552
055A_05818_131313,20160904,105.1847,31.8186,-10.2738,13.9812,2.3296,33.8852,878890.1039,11:00:50.246433,A,-11.698706028924798,-11.971640513170383,15.602076170113865,45,-46.64741556901987,2.755854798411574,18.284660204099733,50,-11.163147857034824,-155.07389698404998,2.487487008009253,20.648528461495257,49,-19.23964534058388,-153.35102054383051,3.123985513016664
055A_06018_131313,20160904,105.5871,29.8248,-10.3544,13.9853,2.3296,33.9176,878890.1039,11:00:17.148894,A,-11.82873060118144,-8.41238915327886,23.704838841014773,53,-52.30321218566522,6.348118140935145,18.17355234728693,50,-7.624265132734253,-147.55309310513894,5.957852686389317,21.64879577500079,54,-4.712142012433197,-216.3986547483342,6.154654955541323
055A_06237_161515,20201025,106.0397,27.6338,-10.4412,13.992,2.3296,39.6325,878643.0038,11:00:06.973442,A,-11.9805132862291,1.6679775963156531,19.6637563285342,22,26.687562285952104,22.41605528685341,21.4644145597694,21,2.814914696006674,25.087014175637226,21.65749262318524,28.97399745091136,23,5.882094966035199,-13.22668510108788,22.601285622466083
055D_07463_141311,20200123,-86.6015,15.4148,-168.9785,14.0137,2.3296,39.6623,877682.5588,11:37:53.498741,A,0.0563431409706122,-8.866062083299143,21.84969145661253,79,22.516626083043263,3.6030748212391774,15.82726373937202,74,-8.049138731149675,1.2118841822000554,3.346360316955027,15.610505017796635,75,-7.750729892633022,3.976748335041147,3.2894678182203645
055D_07654_131311,20170303,-87.0015,13.3862,-168.8654,14.0189,2.3296,33.9094,877682.5588,11:38:06.789232,A,0.0,-5.534924206661608,29.006336143511003,38,-37.63383686838311,10.43474018086739,22.30936027144531,37,-5.708924806164101,-78.00086268014785,9.469191624289191,21.02365133234777,37,-5.464924901184813,-83.33269946545747,9.386617408527576
055D_07671_161411,20200615,-87.0596,13.1378,-168.8553,14.0188,2.3296,39.6661,877684.8883,11:38:34.639107,A,0.0,-1.082088364779326,19.294453305703584,28,30.28169726904372,6.70490978399824,18.24063963829064,30,0.6282360723416412,41.30126736500207,5.196119074900797,17.440302242129864,29,0.7437498784564138,35.994051867338,5.17966998220407
055D_07784_040200,20170303,-86.9052,12.0694,-168.7224,14.0237,2.3296,33.9095,850757.4812,11:38:27.473268,A,0.0,-1.7820636801783467,29.02418967438763,38,-49.03679419346571,15.43908046097837,22.124593722488186,31,-2.8302282253027173,-68.10607166822714,15.081486999367296,24.908159081485323,34,-3.3426925748522525,-69.25873502873007,14.887985903378947
055D_09058_061112,20170303,-90.0914,-0.5295,-167.9838,14.0469,2.3296,33.8234,878102.3791,11:41:57.161161,A,-20.39243269370115,-17.657986724801187,23.49972279663065,92,0.6338799128562371,3.649855997731273,17.163253386316814,82,-17.24797675916377,-29.689518971052756,3.7899414177750415,18.494271772607146,85,-17.34610873797587,-21.42574985911445,3.735055947019589
056A_05258_131313,20160904,79.2668,37.4258,-10.1217,13.9741,2.3296,33.7771,879113.409,12:41:07.993810,A,-4.565485280648181,12.486422466342562,21.263278438337423,57,-5.533516922535853,2.344268709053591,20.36616671151016,58,11.8274400861166,56.905878423812,2.125331647628402,19.285172435117616,57,6.577509347770061,65.28103541979681,2.128965439427558
056A_05457_131313,20160904,79.7575,35.4361,-10.1412,13.9781,2.3296,33.8143,879113.409,12:40:34.896271,A,-4.723598263700387,15.56723117317597,19.254946623082688,73,-23.92015869545345,2.0683576173632368,24.06603215245398,81,14.969252414314887,30.031557595483584,2.1311693848488598,19.927898600755206,73,7.228958713263835,45.60511142992566,2.0597739894106915
056A_05656_131313,20160904,80.1961,33.4461,-10.1961,13.981,2.3296,33.8497,879113.409,12:40:01.800786,A,-4.861321099994327,13.34954693076956,20.976367435792067,71,-8.512286815384648,2.0442180047343586,19.84487280421286,71,12.87569110019601,54.01373385185047,1.9744527339531988,18.27747055884235,69,2.569504089133673,76.16990081089367,2.003654389057809
056A_05855_131313,20160904,80.6244,31.4492,-10.2624,13.9835,2.3296,33.9151,879113.409,12:39:28.700163,A,-5.030165555460672,20.54187182524391,24.479732213865763,91,-33.98806580888766,2.563146896260011,23.09731405555622,86,20.31955738177568,23.89133960289109,2.5382291473837664,20.91833225551384,84,7.776324164601445,44.47018822978267,2.400551678550181
056A_06055_131313,20160904,80.9958,29.4539,-10.3601,13.9844,2.3296,33.9446,879113.409,12:38:55.597485,A,6.75110396841337,17.073314220876206,21.288619781821104,45,15.547631746655284,6.095361949988168,24.223888606169417,51,16.8778791631476,116.45169552700646,6.230859189525951,22.50376696232901,48,8.178656547758814,107.56682076696782,6.295106632588767
056A_06255_131313,20160904,81.3898,27.4564,-10.449,13.9881,2.3296,33.9734,879113.409,12:38:22.504056,A,26.517395813832778,11.460051263573847,23.004814189904668,45,249.67307542960896,6.498576319262362,21.49557777305905,44,10.473879148550914,575.3917776144071,6.590230562360226,23.022439022249237,42,9.867053859133408,525.0489283758407,7.003208807038554
056D_05559_131313,20170303,-107.4069,34.3914,-169.8052,13.9709,2.3296,33.8283,879204.2619,13:11:03.284342,A,9.35715899389928,-1.0292530251672984,23.33408577746791,22,-5.668225898086101,22.187231943602452,20.057722836952045,21,-1.7816563090330189,17.23791846026329,22.208991358705536,20.86471807899664,21,-1.9913020738633864,21.98646369288311,22.197220997196748
057A_05393_151514,20191230,54.8718,36.0748,-10.1599,13.9702,2.3296,39.5141,879037.5318,14:19:48.164841,A,2.29262820763783,9.516959968566448,17.62700696340226,64,-44.46871604430052,2.109270187636088,14.868503858943786,62,9.8452709160137,-65.31795839686967,1.850804048974225,14.426246872797613,60,2.951294594859877,-21.73001829660869,2.017321561120817
057A_05605_131313,20160904,55.3383,33.9477,-10.2174,13.9772,2.3296,33.8667,879063.1571,14:18:54.920007,A,2.120456336676689,13.190139736945,20.462812251501227,73,-5.409509519409888,2.026737485579913,16.681805323377265,67,14.110099057013745,51.67114571252793,1.8033300527982343,18.336400662256647,66,5.080004575063512,76.84073310167264,2.0966388802478155
057A_05805_131313,20160904,55.766,31.9571,-10.28,13.9823,2.3296,33.8995,879063.1571,14:18:21.819384,A,1.9819079277381408,14.681359254385796,18.028714821025872,84,-16.109129964581065,1.7501598613391691,15.875117426946485,83,14.952429826231356,41.26688185634213,1.5744302091221114,18.70188039302804,79,6.758030127710203,63.370466171259146,1.9866442061594416
057A_06004_131313,20160904,56.2018,29.9635,-10.3428,13.9857,2.3296,33.9302,879063.1571,14:17:48.723900,A,1.845960428096061,16.35578657483645,19.042267418758257,75,-13.67260182031815,2.1241316436747897,18.467592539236414,74,13.968673399653468,69.30835634931371,2.0565136973576275,22.0501056988936,73,9.92602575639149,68.34442250271546,2.466015630198621
057A_06204_131313,20160904,56.6128,27.9678,-10.422,13.9899,2.3296,33.9864,879063.1571,14:17:15.625333,A,1.710542985833097,13.410915072781146,19.04425680435624,67,28.688327795634045,2.9536284575522247,17.996840662120384,67,13.64664396339496,127.31752585906258,2.8351638968332225,20.420402263328693,64,10.636836107345829,110.65845518455131,3.299007887721738
057A_06387_130911,20160904,57.0071,25.9717,-10.5123,13.9942,2.3296,34.0125,879063.1571,14:16:42.524709,A,13.962897745781769,24.99955364571795,20.915895897922866,82,-8.726755540426765,3.0735480958566743,18.660640139917057,78,24.434093841017702,90.18668267836264,3.007755713518574,20.04178264720777,76,13.353493579041048,107.57902777743725,2.780823055697168
057A_09245_131313,20190504,38.1489,-2.4412,-12.1436,14.0519,2.3296,39.5772,878361.6261,15:47:48.139989,A,0.0,0.022816251198351,24.145084516704863,18,-37.75438671489111,40.904843759825255,18.827766302366747,16,-0.8247673829423335,-73.65805265442322,39.20786173279585,36.64178899856213,18,-1.0296018162323108,52.83514020770632,46.89271859876617
057D_03673_131313,20190428,-127.4045,53.2447,-169.7734,13.9225,2.3296,39.3116,881111.4005,14:44:06.621937,B,15.978462408571025,2.2009136973981467,19.557881196856396,16,-9.86085978801072,36.33078084659162,19.822463596912144,15,2.3517600776616634,-7.394491280123006,32.78647710931267,19.43244490031329,15,2.349222726526365,-7.295684672598847,32.15719710281535
058A_04914_121007,20160904,29.0481,41.0587,-10.0703,13.9543,2.3296,33.684,879150.5156,15:59:37.838541,A,8.58041737848926,16.898478281284333,21.197745366339436,69,-26.904764650012048,6.987714792554926,18.555771738511744,66,16.226728191787693,37.26668449007866,6.528884496947057,21.34752108063005,67,18.396811745108277,11.43049046919431,7.199369319076257
058A_05279_131311,20160904,29.9363,37.1647,-10.1388,13.9657,2.3296,33.8035,879150.5156,15:58:33.018628,A,8.285624879508076,32.53831811557542,28.90717857319236,69,-152.8288340168899,7.493791169623566,32.98656132303919,71,32.586584209385975,-127.98359130772806,7.470776134667038,38.3094527183774,77,31.81519625843685,-145.48110600191822,7.989694359835041
058A_08540_131313,20190504,36.6608,4.6112,-11.6574,14.0393,2.3296,39.6834,878361.6261,15:49:44.945948,A,0.0,10.428875317542738,38.80475134387675,108,-116.12642051681648,3.55999784432157,37.82239273039677,107,9.898787855414565,-199.77985208502704,3.480841084844782,35.89070978578876,100,-5.2077959825992775,-188.2549772469112,4.33225229993002
058A_08739_131313,20190504,37.0716,2.6107,-11.789,14.0466,2.3296,39.6596,878361.6261,15:49:11.847380,A,0.0,2.1166689454346166,27.236948973137576,29,-56.57147453718241,16.62468655716509,26.07247913952088,30,2.2310096633749854,-98.98035525844836,16.14795717938388,35.69130833806552,30,5.409207507271798,-107.2681742960439,18.24691365339305
059A_04506_121313,20160904,3.4346,44.9369,-10.045,13.9468,2.3296,33.7065,879972.3518,17:39:26.986444,A,12.588380479459447,7.932535019260504,188.4073231279906,57,-173.1321479643364,67.26731132278395,189.23285218238848,59,8.120415720335304,-417.0174785574292,66.34735165042827,193.64205075581117,58,8.00918979764063,-427.8230473763679,68.25744977747921
059A_05328_050404,20201025,5.3841,36.7361,-10.1272,13.9654,2.3296,39.6071,880035.7492,17:37:36.551499,A,7.24656630081809,0.9204823870621672,13.45870435107484,15,48.23246764754707,49.93442983299816,23.391912046850752,21,0.8250782204758623,84.9837594476432,48.0725549001553,20.085593984004632,18,0.8250465937206105,80.70979160664763,48.208536819656985
059D_03819_050404,20170309,-177.2097,51.8183,-169.8494,13.9268,2.3296,33.6245,881101.7495,18:01:44.728237,B,21.34039526882227,-3.950403543853732,20.29921711174716,19,30.67353206848668,37.46113300148217,22.54865315768413,21,-4.13779047698032,27.20499518153117,37.55037898180491,22.90271420909485,21,-4.270835602922969,28.997747976613415,37.86367352990627
060A_00001_030604,20200311,-17.5031,28.2238,-10.415,13.9857,2.3296,39.6011,878308.8782,19:13:49.862712,A,0.0,2.480893206538449,29.809974885050035,72,-27.398463713618877,9.150919521444395,25.003802437382067,70,1.6831544225665094,-26.307559351894163,8.822615954196609,23.9692997023521,65,12.719646002816807,-93.41887722351116,9.271929292268888
060D_03177_141109,20170303,160.2373,58.3911,-169.3655,13.9111,2.3296,33.4938,881680.753,19:39:20.917009,A,18.4809691473142,-4.530067953822991,247.62272189907063,20,156.12005798253986,184.50199416800305,248.9632310344137,20,-4.522105503380405,254.768843713626,185.2156491462681,254.5211927838228,21,-4.564071604434804,258.7210209391097,185.36707588419347
060D_03363_131313,20170303,159.5181,56.3374,-169.5679,13.9138,2.3296,33.5366,881680.753,19:39:55.391771,A,18.400116335446757,-22.058283435173863,47.72455624560133,71,54.82205534921796,8.742349178708654,47.99920525001849,74,-22.80601895776333,26.02583817060324,8.681202325375299,48.13244043203783,74,-22.79627050466436,28.370077163550235,8.696208155224559
060D_03564_141313,20170303,158.8771,54.3366,-169.709,13.9205,2.3296,33.6244,881680.753,19:40:28.893228,A,18.350126974715646,-14.94702528003726,35.68317987708347,37,145.60983370504158,19.366664881538373,36.82721533935924,41,-15.978008330193116,220.5346287061979,19.028839769358036,36.86620982026584,41,-16.3195028506469,225.73911737858725,19.112515892330343
060D_03718_021307,20170303,158.2831,52.3846,-169.8153,13.9229,2.3296,33.669,881680.753,19:41:01.567323,A,18.29253376559284,-1.9451635503235751,36.79590749802571,24,45.8345067787957,41.08263085994462,29.815751532773216,23,-1.7269472120644014,103.28071049758604,40.15724821259073,28.47075378700945,22,-1.7677554603252266,105.92007593565997,39.808144790146926
061D_05289_021007,20170309,129.6815,36.7674,-169.871,13.9591,2.3296,33.9868,880700.3991,21:23:24.714367,B,7.744315376656666,-1.8638870834509536,38.799495915850684,16,-81.47241187607894,49.58279617709962,36.87623828661002,17,-1.5412744985308515,-190.31018599195036,46.68450127781676,38.68588748072837,18,-1.5997872411202076,-196.4617656587002,46.643506780870446
061D_07906_131313,20170207,124.375,10.924,-168.7273,14.0238,2.3296,33.9399,877687.2179,21:31:15.380674,A,6.160941107974322,-31.024769922136603,25.902975901416514,130,66.25758588008536,3.376241293296867,28.93501765258928,139,-31.19029157333892,38.82912291040374,3.273372341523219,29.79165517595006,140,-28.06789792872128,28.356954073857143,3.315182628703908
061D_08107_131313,20170303,123.9811,8.9223,-168.6072,14.027,2.3296,33.9374,877687.2179,21:31:48.063267,A,6.072610042031488,-45.313165553054,23.9566431904666,123,37.51065010561288,2.3966282066537508,23.95372884378996,126,-46.09848935131773,-74.90776424338665,2.3319832424644478,24.809691700071426,127,-44.65684866654695,-82.3147018764597,2.345754832216276
061D_08277_110410,20170303,123.6086,7.1188,-168.4977,14.0343,2.3296,33.9182,877687.2179,21:32:17.920223,A,5.993414612528098,14.355742547900904,29.079821070023726,36,-126.226056333589,18.874102251899888,26.853476736304412,36,15.271440815780103,-138.07480111621337,17.80513937714556,26.85753817025176,37,13.913307026274564,-126.9946439722356,16.780192963277972
